STRING_id	gene_symbol	ensembl_id	entrezgene	uniprot_id
9606.ENSP00000262605	TTPAL	ENSG00000124120	79183	Q9BTX7
9606.ENSP00000237014	TTR	ENSG00000118271	7276	P02766
9606.ENSP00000365714	TTYH1	ENSG00000167614	57348	Q9H313
9606.ENSP00000269346	TTYH2	ENSG00000141540	94015	Q9BSA4
9606.ENSP00000258796	TTYH3	ENSG00000136295	80727	Q9C0H2
9606.ENSP00000305426	TUB	ENSG00000166402	7275	P50607
9606.ENSP00000301071	TUBA1A	ENSG00000167552	7846	Q71U36
9606.ENSP00000336799	TUBA1B	ENSG00000123416	10376	P68363
9606.ENSP00000301072	TUBA1C	ENSG00000167553	84790	Q9BQE3
9606.ENSP00000382982	TUBA3C	ENSG00000198033	7278	P0DPH7
9606.ENSP00000326042	TUBA3D	ENSG00000075886	113457	P0DPH8
9606.ENSP00000318197	TUBA3E	ENSG00000152086	112714	Q6PEY2
9606.ENSP00000248437	TUBA4A	ENSG00000127824	7277	P68366
9606.ENSP00000333326	TUBA8	ENSG00000183785	51807	Q9NY65
9606.ENSP00000369784	TUBAL3	ENSG00000178462	79861	A6NHL2
9606.ENSP00000339001	TUBB	ENSG00000196230	203068	P07437
9606.ENSP00000217133	TUBB1	ENSG00000101162	81027	Q9H4B7
9606.ENSP00000369703	TUBB2A	ENSG00000137267	7280	Q13885
9606.ENSP00000259818	TUBB2B	ENSG00000137285	347733	Q9BVA1
9606.ENSP00000320295	TUBB3	ENSG00000258947	10381	Q13509
9606.ENSP00000264071	TUBB4A	ENSG00000104833	10382	P04350
9606.ENSP00000341289	TUBB4B	ENSG00000188229	10383	P68371
9606.ENSP00000318697	TUBB6	ENSG00000176014	84617	Q9BUF5
9606.ENSP00000320797	TUBD1	ENSG00000108423	51174	Q9UJT1
9606.ENSP00000357651	TUBE1	ENSG00000074935	51175	Q9UJT0
9606.ENSP00000251413	TUBG1	ENSG00000131462	7283	P23258
9606.ENSP00000251412	TUBG2	ENSG00000037042	27175	Q9NRH3
9606.ENSP00000252936	TUBGCP2	ENSG00000130640	10844	Q9BSJ2
9606.ENSP00000261965	TUBGCP3	ENSG00000126216	10426	Q96CW5
9606.ENSP00000456648	TUBGCP4	ENSG00000137822	27229	Q9UGJ1
9606.ENSP00000248846	TUBGCP6	ENSG00000128159	85378	Q96RT7
9606.ENSP00000322439	TUFM	ENSG00000178952	7284	P49411
9606.ENSP00000357842	TUFT1	ENSG00000143367	7286	Q9NNX1
9606.ENSP00000229771	TULP1	ENSG00000112041	7287	O00294
9606.ENSP00000221399	TULP2	ENSG00000104804	7288	O00295
9606.ENSP00000380321	TULP3	ENSG00000078246	7289	O75386
9606.ENSP00000356064	TULP4	ENSG00000130338	56995	Q9NRJ4
9606.ENSP00000350716	TUSC1	ENSG00000198680	286319	Q2TAM9
9606.ENSP00000232496	TUSC2	ENSG00000114383	11334	O75896
9606.ENSP00000308000	TUT1	ENSG00000149016	64852	Q9H6E5
9606.ENSP00000257177	TUT4	ENSG00000134744	23318	Q5TAX3
9606.ENSP00000365130	TUT7	ENSG00000083223	79670	Q5VYS8
9606.ENSP00000299866	TVP23A	ENSG00000166676	780776	A6NH52
9606.ENSP00000305654	TVP23B	ENSG00000171928	51030	Q9NYZ1
9606.ENSP00000225576	TVP23C	ENSG00000175106	201158	Q96ET8
9606.ENSP00000449428	TWF1	ENSG00000151239	5756	Q12792
9606.ENSP00000303908	TWF2	ENSG00000247596	11344	Q6IBS0
9606.ENSP00000242261	TWIST1	ENSG00000122691	7291	Q15672
9606.ENSP00000405176	TWIST2	ENSG00000233608	117581	Q8WVJ9
9606.ENSP00000222567	TWISTNB	ENSG00000105849	221830	Q3B726
9606.ENSP00000309595	TWNK	ENSG00000107815	56652	Q96RR1
9606.ENSP00000262120	TWSG1	ENSG00000128791	57045	Q9GZX9
9606.ENSP00000264316	TXK	ENSG00000074966	7294	P42681
9606.ENSP00000362711	TXLNA	ENSG00000084652	200081	P40222
9606.ENSP00000351206	TXLNB	ENSG00000164440	167838	Q8N3L3
9606.ENSP00000369465	TXLNG	ENSG00000086712	55787	Q9NUQ3
9606.ENSP00000363641	TXN	ENSG00000136810	7295	P10599
9606.ENSP00000216185	TXN2	ENSG00000100348	25828	Q99757
9606.ENSP00000283033	TXNDC11	ENSG00000153066	51061	Q6PKC3
9606.ENSP00000360688	TXNDC12	ENSG00000117862	51060	O95881
9606.ENSP00000351157	TXNDC15	ENSG00000113621	79770	Q96J42
9606.ENSP00000281741	TXNDC16	ENSG00000087301	57544	Q9P2K2
9606.ENSP00000250101	TXNDC17	ENSG00000129235	84817	Q9BRA2
9606.ENSP00000304908	TXNDC2	ENSG00000168454	84203	Q86VQ3
9606.ENSP00000369081	TXNDC5	ENSG00000239264	81567	Q8NBS9
9606.ENSP00000363634	TXNDC8	ENSG00000204193	255220	Q6A555
9606.ENSP00000264255	TXNDC9	ENSG00000115514	10190	O14530
9606.ENSP00000217515	TXNL1	ENSG00000091164	9352	O43396
9606.ENSP00000269601	TXNL4A	ENSG00000141759	10907	P83876
9606.ENSP00000268483	TXNL4B	ENSG00000140830	54957	Q9NX01
9606.ENSP00000434516	TXNRD1	ENSG00000198431	7296	Q16881
9606.ENSP00000383365	TXNRD2	ENSG00000184470	10587	Q9NNW7
9606.ENSP00000373066	TXNRD3	ENSG00000197763	114112	Q86VQ6
9606.ENSP00000430031	TXNRD3	ENSG00000197763	114112	Q86VQ6
9606.ENSP00000430031	TXNRD3	ENSG00000197763	645840	Q86VQ6
9606.ENSP00000373066	TXNRD3	ENSG00000197763	645840	Q86VQ6
9606.ENSP00000264818	TYK2	ENSG00000105397	7297	P29597
9606.ENSP00000252029	TYMP	ENSG00000025708	1890	P19971
9606.ENSP00000315644	TYMS	ENSG00000176890	7298	P04818
9606.ENSP00000263321	TYR	ENSG00000077498	7299	P14679
9606.ENSP00000263798	TYRO3	ENSG00000092445	7301	Q06418
9606.ENSP00000262629	TYROBP	ENSG00000011600	7305	O43914
9606.ENSP00000373570	TYRP1	ENSG00000107165	7306	P17643
9606.ENSP00000287078	TYSND1	ENSG00000156521	219743	Q2T9J0
9606.ENSP00000352645	TYW1	ENSG00000198874	55253	Q9NV66
9606.ENSP00000359904	TYW3	ENSG00000162623	127253	Q6IPR3
9606.ENSP00000346627	TYW5	ENSG00000162971	129450	A2RUC4
9606.ENSP00000291552	U2AF1	ENSG00000160201	7307	Q01081
9606.ENSP00000292879	U2AF1L4	ENSG00000161265	199746	Q8WU68
9606.ENSP00000307863	U2AF2	ENSG00000063244	11338	P26368
9606.ENSP00000314556	UACA	ENSG00000137831	55075	Q9BZF9
9606.ENSP00000356903	UAP1	ENSG00000117143	6675	Q16222
9606.ENSP00000386935	UAP1L1	ENSG00000197355	91373	Q3KQV9
9606.ENSP00000338413	UBA1	ENSG00000130985	7317	P22314
9606.ENSP00000246548	UBA2	ENSG00000126261	10054	Q9UBT2
9606.ENSP00000354340	UBA3	ENSG00000144744	9039	Q8TBC4
9606.ENSP00000348565	UBA5	ENSG00000081307	79876	Q9GZZ9
9606.ENSP00000388107	UBA52	ENSG00000221983	7311	P62987
9606.ENSP00000313454	UBA6	ENSG00000033178	55236	A0AVT1
9606.ENSP00000333266	UBA7	ENSG00000182179	7318	P41226
9606.ENSP00000360821	UBAC1	ENSG00000130560	10422	Q9BSL1
9606.ENSP00000383911	UBAC2	ENSG00000134882	337867	Q8NBM4
9606.ENSP00000331298	UBALD2	ENSG00000185262	283991	Q8IYN6
9606.ENSP00000354039	UBAP2	ENSG00000137073	55833	Q5T6F2
9606.ENSP00000355343	UBAP2L	ENSG00000143569	9898	Q14157
9606.ENSP00000317327	UBASH3A	ENSG00000160185	53347	P57075
9606.ENSP00000284273	UBASH3B	ENSG00000154127	84959	Q8TF42
9606.ENSP00000304697	UBB	ENSG00000170315	7314	P0CG47
9606.ENSP00000344818	UBC	ENSG00000150991	7316	P0CG48
9606.ENSP00000366249	UBD	ENSG00000213886	10537	O15205
9606.ENSP00000360613	UBE2A	ENSG00000077721	7319	P49459
9606.ENSP00000265339	UBE2B	ENSG00000119048	7320	P63146
9606.ENSP00000348838	UBE2C	ENSG00000175063	11065	O00762
9606.ENSP00000363019	UBE2D1	ENSG00000072401	7321	P51668
9606.ENSP00000381717	UBE2D2	ENSG00000131508	7322	P62837
9606.ENSP00000349722	UBE2D3	ENSG00000109332	7323	P61077
9606.ENSP00000222402	UBE2D4	ENSG00000078967	51619	Q9Y2X8
9606.ENSP00000303709	UBE2E1	ENSG00000170142	7324	P51965
9606.ENSP00000379931	UBE2E2	ENSG00000182247	7325	Q96LR5
9606.ENSP00000376215	UBE2E3	ENSG00000170035	10477	Q969T4
9606.ENSP00000272930	UBE2F	ENSG00000184182	140739	Q969M7
9606.ENSP00000380178	UBE2G1	ENSG00000132388	7326	P62253
9606.ENSP00000338348	UBE2G2	ENSG00000184787	7327	P60604
9606.ENSP00000347836	UBE2H	ENSG00000186591	7328	P62256
9606.ENSP00000324897	UBE2I	ENSG00000103275	7329	P63279
9606.ENSP00000451261	UBE2J1	ENSG00000198833	51465	Q9Y385
9606.ENSP00000383719	UBE2J2	ENSG00000160087	118424	Q8N2K1
9606.ENSP00000261427	UBE2K	ENSG00000078140	3093	P61086
9606.ENSP00000344259	UBE2L3	ENSG00000185651	7332	P68036
9606.ENSP00000287156	UBE2L6	ENSG00000156587	9246	O14933
9606.ENSP00000253023	UBE2M	ENSG00000130725	9040	P61081
9606.ENSP00000316176	UBE2N	ENSG00000177889	7334	P61088
9606.ENSP00000323687	UBE2O	ENSG00000175931	63893	Q9C0C9
9606.ENSP00000292211	UBE2Q1	ENSG00000160714	55585	Q7Z7E8
9606.ENSP00000267938	UBE2Q2	ENSG00000140367	92912	Q8WVN8
9606.ENSP00000382713	UBE2QL1	ENSG00000215218	134111	A1L167
9606.ENSP00000263228	UBE2R2	ENSG00000107341	54926	Q712K3
9606.ENSP00000264552	UBE2S	ENSG00000108106	27338	Q16763
9606.ENSP00000356243	UBE2T	ENSG00000077152	29089	Q9NPD8
9606.ENSP00000360116	UBE2U	ENSG00000177414	148581	Q5VVX9
9606.ENSP00000450635	UBE2V1	ENSG00000244687	7335	Q13404
9606.ENSP00000340305	UBE2V1	ENSG00000244687	7335	Q13404
9606.ENSP00000428209	UBE2V2	ENSG00000169139	7336	Q15819
9606.ENSP00000397453	UBE2W	ENSG00000104343	55284	Q96B02
9606.ENSP00000354201	UBE2Z	ENSG00000159202	65264	Q9H832
9606.ENSP00000381045	UBE3A	ENSG00000114062	7337	Q05086
9606.ENSP00000340596	UBE3B	ENSG00000151148	89910	Q7Z3V4
9606.ENSP00000309198	UBE3C	ENSG00000009335	9690	Q15386
9606.ENSP00000358762	UBE3D	ENSG00000118420	90025	Q7Z6J8
9606.ENSP00000387362	UBE4A	ENSG00000110344	9354	Q14139
9606.ENSP00000343001	UBE4B	ENSG00000130939	10277	O95155
9606.ENSP00000379217	UBFD1	ENSG00000103353	56061	O14562
9606.ENSP00000366006	UBIAD1	ENSG00000120942	29914	Q9Y5Z9
9606.ENSP00000370055	UBL3	ENSG00000122042	5412	O95164
9606.ENSP00000358674	UBL4A	ENSG00000102178	8266	P11441
9606.ENSP00000334044	UBL4B	ENSG00000186150	164153	Q8N7F7
9606.ENSP00000351492	UBL5	ENSG00000198258	59286	Q9BZL1
9606.ENSP00000354883	UBL7	ENSG00000138629	84993	Q96S82
9606.ENSP00000296786	UBLCP1	ENSG00000164332	134510	Q8WVY7
9606.ENSP00000262376	UBN1	ENSG00000118900	29855	Q9NPG3
9606.ENSP00000418648	UBN2	ENSG00000157741	254048	Q6ZU65
9606.ENSP00000217173	UBOX5	ENSG00000185019	22888	O94941
9606.ENSP00000283628	UBP1	ENSG00000153560	7342	Q9NZI7
9606.ENSP00000365576	UBQLN1	ENSG00000135018	29979	Q9UMX0
9606.ENSP00000345195	UBQLN2	ENSG00000188021	29978	Q9UHD9
9606.ENSP00000347997	UBQLN3	ENSG00000175520	50613	Q9H347
9606.ENSP00000357292	UBQLN4	ENSG00000160803	56893	Q9NRR5
9606.ENSP00000369531	UBQLNL	ENSG00000175518	143630	Q8IYU4
9606.ENSP00000290650	UBR1	ENSG00000159459	197131	Q8IWV7
9606.ENSP00000361990	UBR2	ENSG00000024048	23304	Q8IWV8
9606.ENSP00000364403	UBR4	ENSG00000127481	23352	Q5T4S7
9606.ENSP00000429084	UBR5	ENSG00000104517	51366	O95071
9606.ENSP00000013070	UBR7	ENSG00000012963	55148	Q8N806
9606.ENSP00000359698	UBTD1	ENSG00000165886	80019	Q9HAC8
9606.ENSP00000377381	UBTD2	ENSG00000168246	92181	Q8WUN7
9606.ENSP00000302640	UBTF	ENSG00000108312	7343	P17480
9606.ENSP00000294119	UBXN1	ENSG00000162191	51035	Q04323
9606.ENSP00000364240	UBXN10	ENSG00000162543	127733	Q96LJ8
9606.ENSP00000363338	UBXN11	ENSG00000158062	91544	Q5T124
9606.ENSP00000312107	UBXN2A	ENSG00000173960	165324	P68543
9606.ENSP00000382507	UBXN2B	ENSG00000215114	137886	Q14CS0
9606.ENSP00000272638	UBXN4	ENSG00000144224	23190	Q92575
9606.ENSP00000301281	UBXN6	ENSG00000167671	80700	Q9BZV1
9606.ENSP00000296328	UBXN7	ENSG00000163960	26043	O94888
9606.ENSP00000284440	UCHL1	ENSG00000154277	7345	P09936
9606.ENSP00000366819	UCHL3	ENSG00000118939	7347	P15374
9606.ENSP00000356425	UCHL5	ENSG00000116750	51377	Q9Y5K5
9606.ENSP00000361289	UCK1	ENSG00000130717	83549	Q9HA47
9606.ENSP00000356853	UCK2	ENSG00000143179	7371	Q9BZX2
9606.ENSP00000346155	UCKL1	ENSG00000198276	54963	Q9NWZ5
9606.ENSP00000367952	UCMA	ENSG00000165623	221044	Q8WVF2
9606.ENSP00000296099	UCN	ENSG00000163794	7349	P55089
9606.ENSP00000273610	UCN2	ENSG00000145040	90226	Q96RP3
9606.ENSP00000369798	UCN3	ENSG00000178473	114131	Q969E3
9606.ENSP00000262999	UCP1	ENSG00000109424	7350	P25874
9606.ENSP00000312029	UCP2	ENSG00000175567	7351	P55851
9606.ENSP00000323740	UCP3	ENSG00000175564	7352	P55916
9606.ENSP00000379500	UEVLD	ENSG00000151116	55293	Q8IX04
9606.ENSP00000356982	UFC1	ENSG00000143222	51506	Q9Y3C8
9606.ENSP00000263202	UFD1	ENSG00000070010	7353	Q92890
9606.ENSP00000358283	UFL1	ENSG00000014123	23376	O94874
9606.ENSP00000239878	UFM1	ENSG00000120686	51569	P61960
9606.ENSP00000373413	UFSP1	ENSG00000176125	402682	Q6NVU6
9606.ENSP00000264689	UFSP2	ENSG00000109775	55325	Q9NUQ7
9606.ENSP00000363397	UGCG	ENSG00000148154	7357	Q16739
9606.ENSP00000319501	UGDH	ENSG00000109814	7358	O60701
9606.ENSP00000259253	UGGT1	ENSG00000136731	56886	Q9NYU2
9606.ENSP00000365938	UGGT2	ENSG00000102595	55757	Q9NYU1
9606.ENSP00000338703	UGP2	ENSG00000169764	7360	Q16851
9606.ENSP00000304845	UGT1A1	ENSG00000241635	54658	P22309
9606.ENSP00000343838	UGT1A10	ENSG00000242515	54575	Q9HAW8
9606.ENSP00000418532	UGT1A3	ENSG00000243135	54659	P35503
9606.ENSP00000362508	UGT1A4	ENSG00000244474	54657	P22310
9606.ENSP00000362513	UGT1A5	ENSG00000240224	54579	P35504
9606.ENSP00000303174	UGT1A6	ENSG00000167165	54578	P19224
9606.ENSP00000362525	UGT1A7	ENSG00000244122	54577	Q9HAW7
9606.ENSP00000362549	UGT1A8	ENSG00000242366	54576	Q9HAW9
9606.ENSP00000346768	UGT1A9	ENSG00000241119	54600	O60656
9606.ENSP00000251566	UGT2A3	ENSG00000135220	79799	Q6UWM9
9606.ENSP00000265403	UGT2B10	ENSG00000109181	7365	P36537
9606.ENSP00000387683	UGT2B11	ENSG00000213759	10720	O75310
9606.ENSP00000341045	UGT2B15	ENSG00000196620	7366	P54855
9606.ENSP00000320401	UGT2B17	ENSG00000197888	7367	O75795
9606.ENSP00000334276	UGT2B28	ENSG00000135226	54490	Q9BY64
9606.ENSP00000305221	UGT2B4	ENSG00000156096	7363	P06133
9606.ENSP00000304811	UGT2B7	ENSG00000171234	7364	P16662
9606.ENSP00000274278	UGT3A1	ENSG00000145626	133688	Q6NUS8
9606.ENSP00000282507	UGT3A2	ENSG00000168671	167127	Q3SY77
9606.ENSP00000311648	UGT8	ENSG00000174607	7368	Q16880
9606.ENSP00000420270	UHMK1	ENSG00000152332	127933	Q8TAS1
9606.ENSP00000192788	UHRF1BP1	ENSG00000065060	54887	Q6BDS2
9606.ENSP00000279907	UHRF1BP1L	ENSG00000111647	23074	A0JNW5
9606.ENSP00000276893	UHRF2	ENSG00000147854	115426	Q96PU4
9606.ENSP00000366434	UIMC1	ENSG00000087206	51720	Q96RL1
9606.ENSP00000229708	ULBP1	ENSG00000111981	80329	Q9BZM6
9606.ENSP00000356320	ULBP2	ENSG00000131015	80328	Q9BZM5
9606.ENSP00000356308	ULBP3	ENSG00000131019	79465	Q9BZM4
9606.ENSP00000324560	ULK1	ENSG00000177169	8408	O75385
9606.ENSP00000354877	ULK2	ENSG00000083290	9706	Q8IYT8
9606.ENSP00000400312	ULK3	ENSG00000140474	25989	Q6PHR2
9606.ENSP00000301831	ULK4	ENSG00000168038	54986	Q96C45
9606.ENSP00000306279	UMOD	ENSG00000169344	7369	P07911
9606.ENSP00000386126	UMODL1	ENSG00000177398	89766	Q5DID0
9606.ENSP00000232607	UMPS	ENSG00000114491	7372	P11172
9606.ENSP00000337040	UNC119	ENSG00000109103	9094	Q13432
9606.ENSP00000344942	UNC119B	ENSG00000175970	84747	A6NIH7
9606.ENSP00000429562	UNC13A	ENSG00000130477	23025	Q9UPW8
9606.ENSP00000367756	UNC13B	ENSG00000198722	10497	O14795
9606.ENSP00000260323	UNC13C	ENSG00000137766	440279	Q8NB66
9606.ENSP00000207549	UNC13D	ENSG00000092929	201294	Q70J99
9606.ENSP00000407487	UNC45A	ENSG00000140553	55898	Q9H3U1
9606.ENSP00000268876	UNC45B	ENSG00000141161	146862	Q8IWX7
9606.ENSP00000350409	UNC50	ENSG00000115446	25972	Q53HI1
9606.ENSP00000332737	UNC5A	ENSG00000113763	90249	Q6ZN44
9606.ENSP00000334329	UNC5B	ENSG00000107731	219699	Q8IZJ1
9606.ENSP00000406022	UNC5C	ENSG00000182168	8633	O95185
9606.ENSP00000244565	UNC5CL	ENSG00000124602	222643	Q8IV45
9606.ENSP00000385143	UNC5D	ENSG00000156687	137970	Q6UXZ4
9606.ENSP00000256339	UNC79	ENSG00000133958	57578	Q9P2D8
9606.ENSP00000391088	UNC80	ENSG00000144406	285175	Q8N2C7
9606.ENSP00000230256	UNC93A	ENSG00000112494	54346	Q86WB7
9606.ENSP00000227471	UNC93B1	ENSG00000110057	81622	Q9H1C4
9606.ENSP00000314480	UNCX	ENSG00000164853	340260	A6NJT0
9606.ENSP00000242576	UNG	ENSG00000076248	7374	P13051
9606.ENSP00000373873	UNKL	ENSG00000059145	64718	Q9H9P5
9606.ENSP00000324343	UPB1	ENSG00000100024	51733	Q9UBR1
9606.ENSP00000262803	UPF1	ENSG00000005007	5976	Q92900
9606.ENSP00000348708	UPF2	ENSG00000151461	26019	Q9HAU5
9606.ENSP00000364448	UPF3A	ENSG00000169062	65110	Q9H1J1
9606.ENSP00000276201	UPF3B	ENSG00000125351	65109	Q9BZI7
9606.ENSP00000222275	UPK1A	ENSG00000105668	11045	O00322
9606.ENSP00000264234	UPK1B	ENSG00000114638	7348	O75841
9606.ENSP00000264031	UPK2	ENSG00000110375	7379	O00526
9606.ENSP00000216211	UPK3A	ENSG00000100373	7380	O75631
9606.ENSP00000257632	UPK3B	ENSG00000243566	105375355	Q9BT76
9606.ENSP00000342938	UPK3BL1	ENSG00000267368	107983993	B0FP48
9606.ENSP00000342938	UPK3BL1	ENSG00000267368	100134938	B0FP48
9606.ENSP00000330032	UPP1	ENSG00000183696	7378	Q16831
9606.ENSP00000362481	UPRT	ENSG00000094841	139596	Q96BW1
9606.ENSP00000363506	UQCC1	ENSG00000101019	55245	Q9NVA1
9606.ENSP00000363348	UQCC2	ENSG00000137288	84300	Q9BRT2
9606.ENSP00000367189	UQCC3	ENSG00000204922	790955	Q6UW78
9606.ENSP00000332887	UQCR10	ENSG00000184076	29796	Q9UDW1
9606.ENSP00000466420	UQCR11	ENSG00000127540	10975	O14957
9606.ENSP00000287022	UQCRB	ENSG00000156467	7381	P14927
9606.ENSP00000203407	UQCRC1	ENSG00000010256	7384	P31930
9606.ENSP00000268379	UQCRC2	ENSG00000140740	7385	P22695
9606.ENSP00000306397	UQCRFS1	ENSG00000169021	7386	P47985
9606.ENSP00000309565	UQCRH	ENSG00000173660	7388	P07919
9606.ENSP00000367934	UQCRQ	ENSG00000164405	27089	O14949
9606.ENSP00000333490	URAD	ENSG00000183463	646625	A6NGE7
9606.ENSP00000372199	URB1	ENSG00000142207	9875	O60287
9606.ENSP00000258243	URB2	ENSG00000135763	9816	Q14146
9606.ENSP00000396918	URGCP	ENSG00000106608	55665	Q8TCY9
9606.ENSP00000412922	URM1	ENSG00000167118	81605	Q9BTM9
9606.ENSP00000373073	UROC1	ENSG00000159650	131669	Q96N76
9606.ENSP00000246337	UROD	ENSG00000126088	7389	P06132
9606.ENSP00000357775	UROS	ENSG00000188690	7390	P10746
9606.ENSP00000219281	USB1	ENSG00000103005	79650	Q9BQ65
9606.ENSP00000263897	USE1	ENSG00000053501	55850	Q9NZ43
9606.ENSP00000356999	USF1	ENSG00000158773	7391	P22415
9606.ENSP00000222305	USF2	ENSG00000105698	7392	Q15853
9606.ENSP00000320794	USF3	ENSG00000176542	205717	Q68DE3
9606.ENSP00000005226	USH1C	ENSG00000006611	10083	Q9Y6N9
9606.ENSP00000305941	USH2A	ENSG00000042781	7399	O75445
9606.ENSP00000252597	USHBP1	ENSG00000130307	83878	Q8N6Y0
9606.ENSP00000343526	USP1	ENSG00000162607	7398	O94782
9606.ENSP00000219473	USP10	ENSG00000103194	9100	Q14694
9606.ENSP00000218348	USP11	ENSG00000102226	8237	P51784
9606.ENSP00000282344	USP12	ENSG00000152484	219333	O75317
9606.ENSP00000263966	USP13	ENSG00000058056	8975	Q92995
9606.ENSP00000261601	USP14	ENSG00000101557	9097	P54578
9606.ENSP00000258123	USP15	ENSG00000135655	9958	Q9Y4E8
9606.ENSP00000334808	USP16	ENSG00000156256	10600	Q9Y5T5
9606.ENSP00000390759	USP17L10	ENSG00000231396	100287144	C9JJH3
9606.ENSP00000403760	USP17L10	ENSG00000231396	100287144	C9JJH3
9606.ENSP00000400880	USP17L11	ENSG00000233136	100287178	C9JVI0
9606.ENSP00000389443	USP17L12	ENSG00000227551	100287205	C9JPN9
9606.ENSP00000410621	USP17L15	ENSG00000223569	100288520	C9J2P7
9606.ENSP00000422621	USP17L17	ENSG00000249104	100287327	D6RBQ6
9606.ENSP00000423503	USP17L18	ENSG00000250844	100287364	D6R9N7
9606.ENSP00000425582	USP17L19	ENSG00000248920	100287404	D6RCP7
9606.ENSP00000333329	USP17L2	ENSG00000223443	401447	Q6R6M4
9606.ENSP00000333329	USP17L2	ENSG00000223443	377630	Q6R6M4
9606.ENSP00000427264	USP17L20	ENSG00000250745	100287441	D6RJB6
9606.ENSP00000422216	USP17L21	ENSG00000249811	100287478	D6R901
9606.ENSP00000423115	USP17L22	ENSG00000248933	100287513	D6RA61
9606.ENSP00000424077	USP17L23	ENSG00000250913	NA	D6RBM5
9606.ENSP00000425375	USP17L24	ENSG00000232264	728369	Q0WX57
9606.ENSP00000425955	USP17L5	ENSG00000227140	728386	A8MUK1
9606.ENSP00000215794	USP18	ENSG00000184979	11274	Q9UMW8
9606.ENSP00000401197	USP19	ENSG00000172046	10869	O94966
9606.ENSP00000260187	USP2	ENSG00000036672	9099	O75604
9606.ENSP00000313811	USP20	ENSG00000136878	10868	Q9Y2K6
9606.ENSP00000289865	USP21	ENSG00000143258	27005	Q9UK80
9606.ENSP00000261497	USP22	ENSG00000124422	23326	Q9UPT9
9606.ENSP00000294383	USP24	ENSG00000162402	23358	Q9UPU5
9606.ENSP00000285679	USP25	ENSG00000155313	29761	Q9UHP3
9606.ENSP00000359869	USP26	ENSG00000134588	83844	Q9BXU7
9606.ENSP00000003302	USP28	ENSG00000048028	57646	Q96RU2
9606.ENSP00000254181	USP29	ENSG00000131864	57663	Q9HBJ7
9606.ENSP00000257548	USP30	ENSG00000135093	84749	Q70CQ3
9606.ENSP00000219689	USP31	ENSG00000103404	57478	Q70CQ4
9606.ENSP00000300896	USP32	ENSG00000170832	84669	Q8NFA0
9606.ENSP00000350009	USP33	ENSG00000077254	23032	Q8TEY7
9606.ENSP00000381577	USP34	ENSG00000115464	9736	Q70CQ2
9606.ENSP00000431876	USP35	ENSG00000118369	57558	Q9P2H5
9606.ENSP00000310590	USP36	ENSG00000055483	57602	Q9P275
9606.ENSP00000258399	USP37	ENSG00000135913	57695	Q86T82
9606.ENSP00000303434	USP38	ENSG00000170185	84640	Q8NB14
9606.ENSP00000312981	USP39	ENSG00000168883	10713	Q53GS9
9606.ENSP00000265560	USP4	ENSG00000114316	107986084	Q13107
9606.ENSP00000265560	USP4	ENSG00000114316	7375	Q13107
9606.ENSP00000415434	USP40	ENSG00000085982	55230	Q9NVE5
9606.ENSP00000414922	USP41	ENSG00000161133	373856	Q3LFD5
9606.ENSP00000301962	USP42	ENSG00000106346	84132	Q9H9J4
9606.ENSP00000285199	USP43	ENSG00000154914	124739	Q70EL4
9606.ENSP00000258499	USP44	ENSG00000136014	84101	Q9H0E7
9606.ENSP00000333376	USP45	ENSG00000123552	85015	Q70EL2
9606.ENSP00000407818	USP46	ENSG00000109189	64854	P62068
9606.ENSP00000339957	USP47	ENSG00000170242	55031	Q96K76
9606.ENSP00000309262	USP48	ENSG00000090686	84196	Q86UV5
9606.ENSP00000229268	USP5	ENSG00000111667	8078	P45974
9606.ENSP00000434676	USP50	ENSG00000170236	373509	Q70EL3
9606.ENSP00000423333	USP51	ENSG00000247746	158880	Q70EK9
9606.ENSP00000274030	USP53	ENSG00000145390	54532	Q70EK8
9606.ENSP00000345216	USP54	ENSG00000166348	159195	Q70EL1
9606.ENSP00000250066	USP6	ENSG00000129204	9098	P35125
9606.ENSP00000277575	USP6NL	ENSG00000148429	9712	Q92738
9606.ENSP00000343535	USP7	ENSG00000187555	7874	Q93009
9606.ENSP00000302239	USP8	ENSG00000138592	9101	P40818
9606.ENSP00000316357	USP9X	ENSG00000124486	8239	Q93008
9606.ENSP00000342812	USP9Y	ENSG00000114374	8287	O00507
9606.ENSP00000255304	USPL1	ENSG00000132952	10208	Q5W0Q7
9606.ENSP00000356433	UST	ENSG00000111962	10090	Q9Y2C2
9606.ENSP00000305906	UTF1	ENSG00000171794	8433	Q5T230
9606.ENSP00000362105	UTP11	ENSG00000183520	51118	Q9Y3A2
9606.ENSP00000377944	UTP14A	ENSG00000156697	10813	Q9BVJ6
9606.ENSP00000428619	UTP14C	ENSG00000253797	9724	Q5TAP6
9606.ENSP00000296792	UTP15	ENSG00000164338	84135	Q8TED0
9606.ENSP00000225298	UTP18	ENSG00000011260	51096	Q9Y5J1
9606.ENSP00000261637	UTP20	ENSG00000120800	27340	O75691
9606.ENSP00000308332	UTP23	ENSG00000147679	84294	Q9BRU9
9606.ENSP00000254803	UTP3	ENSG00000132467	57050	Q9NQZ2
9606.ENSP00000327179	UTP4	ENSG00000141076	84916	Q969X6
9606.ENSP00000261708	UTP6	ENSG00000108651	55813	Q9NYH9
9606.ENSP00000356515	UTRN	ENSG00000152818	7402	P46939
